id,場所,シリアル,live_s,wall_lo,wall_hi,wall_peak,wall_e_lo_kev,wall_e_hi_kev,wall_kev_per_ch,wall_counts,wall_cps,wall_bg_counts,wall_bg_cps,wall_net_counts,wall_net_cps,wall_net_cps_err,wall_net_valid,wall_warning,wall_bg_mode,wall_sb_hi
d2_20260820_1939_KEKB,d2_20260820_1939_KEKB,2162,39037.899,97,408,391,191.0,764.0,1.9539641943734016,499.0,0.012782450203070611,20.8,0.0005328155595668712,478.2,0.01224963464350374,0.0005840253541857518,1,,sideband_right,409–423
D2_20260821_080728_linac,D2_20260821_080728_linac,1715,42577.495,96,403,387,191.0,764.0,1.9741602067183464,5402.0,0.12687453782802394,4414.666666666667,0.10368544853722998,987.333333333333,0.02318908929079395,0.002327029642882443,1,,sideband_right,404–418
d2_20260821_080725_linac,d2_20260821_080725_linac,2162,41897.088,98,408,392,191.0,764.0,1.9489795918367347,8764.0,0.20917921551015667,4665.0,0.11134425380589695,4099.0,0.09783496170425972,0.0027659097035832247,1,,sideband_right,409–423
D2_20260821_170217_linacIRON,D2_20260821_170217_linacIRON,1715,30863.476,97,404,388,191.0,764.0,1.9690721649484537,9605.0,0.3112092753259549,8788.266666666666,0.28474649668970103,816.7333333333336,0.026462778636253854,0.0043942483340347685,1,,sideband_right,405–419
d2_20260821_170219_linacIRON,d2_20260821_170219_linacIRON,2162,30086.826,99,415,399,191.0,764.0,1.9147869674185463,2281.0,0.07581391270717622,21.133333333333333,0.000702411525008764,2259.866666666667,0.07511150118216746,0.0015947362349075678,1,,sideband_right,416–430
d2_20260822_115232_PF,d2_20260822_115232_PF,2162,61368.452,98,410,394,191.0,764.0,1.9390862944162437,21803.0,0.3552802668054915,9598.666666666668,0.15641044142137833,12204.333333333332,0.1988698253841132,0.002887561090450149,1,,sideband_right,411–425
D2_20260822_115234_PF,D2_20260822_115234_PF,1715,62847.949,97,404,388,191.0,764.0,1.9690721649484537,16442.0,0.2616155381617943,16159.733333333334,0.25712427518252556,282.2666666666664,0.0044912629792686854,0.0028729577286857465,1,,sideband_right,405–419
d2_20260822_155046_ground,d2_20260822_155046_地上,2162,12104.829,96,408,387,191.0,764.0,1.9741602067183464,3421.0,0.28261448385598836,1585.8666666666666,0.13101107555229954,1835.1333333333334,0.15160340830368885,0.005845536200907773,1,,sideband_right,409–423
D2_20260822_155048_ground,D2_20260822_155048_地上,1715,12301.957,96,401,385,191.0,764.0,1.9844155844155844,5178.0,0.4209086407959319,6201.599999999999,0.5041149143993918,-1023.5999999999995,-0.08320627360345996,0.008671401468185945,0,NET<=0（壁効果窓または右側帯背景を確認）,sideband_right,402–416
D1_20260822_1633__kanri_30cm,D1_20260822_1633_熱中性子管理棟-30cm,1715,28.09,103,428,412,191.0,764.0,1.854368932038835,377851.0,13451.441794232824,551157.3333333334,19621.12258217634,-173306.33333333337,-6169.680787943516,34.31295064965759,0,NET<=0（壁効果窓または右側帯背景を確認）,sideband_right,429–443
D1_20260822_1644__kanri2_80cm,D1_20260822_1644_熱中性子管理棟2-80cm,1715,50.435,95,397,381,191.0,764.0,2.005249343832021,219277.0,4347.714880539308,269427.60000000003,5342.075939327849,-50150.600000000035,-994.3610587885404,13.860892275953182,0,NET<=0（壁効果窓または右側帯背景を確認）,sideband_right,398–412
D1_20260822_1650__kanri_gain500,D1_20260822_1650_熱中性子管理棟-gain500,1715,61.569,62,366,248,191.0,764.0,3.0806451612903225,278022.0,4515.61662524972,34363.333333333336,558.127196045629,243658.66666666666,3957.4894292040904,9.077854504383568,1,,sideband_right,367–381
D1_20260822_1653__kanri_gain750_corse_gain_200_100,D1_20260822_1653_熱中性子管理棟-gain750_corse_gainを200から100に変更,1715,59.851,75,366,300,191.0,764.0,2.546666666666667,228005.0,3809.543700188802,330.93333333333334,5.5292866173219055,227674.06666666668,3804.0144135714804,7.983911604635713,1,,sideband_right,367–381
D1_20260822_1653__kanri_corse_gain100_Gain_750,D1_20260822_1653_熱中性子管理棟-corse_gain100_Gain_750,1715,32.866,87,367,351,191.0,764.0,2.1766381766381766,134436.0,4090.4277977240918,14124.933333333332,429.77342339601205,120311.06666666667,3660.6543743280795,11.727500460786723,1,,sideband_right,368–382
d1_20260822_1702__kanri_80cm,d1_20260822_1702_熱中性子管理棟-80cm,2162,62.913,96,408,385,191.0,764.0,1.9844155844155844,53390.0,848.6322381701716,2399.666666666667,38.142620232172476,50990.333333333336,810.4896179379991,3.754364963736623,1,,sideband_right,409–423
d1_20260822_1705__kanri_30cm,d1_20260822_1705_熱中性子管理棟-30cm,2162,67.47,95,408,383,191.0,764.0,1.9947780678851175,116259.0,1723.121387283237,9838.666666666666,145.8228348401759,106420.33333333333,1577.298552443061,5.263114460776341,1,,sideband_right,409–423
D2_20260822_1720__kanri,D2_20260822_1720_熱中性子管理棟,1715,150.861,96,402,386,191.0,764.0,1.9792746113989637,60855.0,403.3845725535427,55689.8,369.14643280900964,5165.199999999997,34.23813974453303,2.262921393785313,1,,sideband_right,403–417
d2_20260822_1729__kanri,d2_20260822_1729_熱中性子管理棟,2162,194.301,95,408,381,191.0,764.0,2.005249343832021,20169.0,103.80286256890084,188.4,0.9696295953186037,19980.6,102.83323297358223,0.7343212891645923,1,,sideband_right,409–423
d2_20260823_0834_Linac3,d2_20260823_0834_Linac3,2162,51378.814,97,408,389,191.0,764.0,1.9640102827763497,1092.0,0.021253896596367523,0.0,0.0,1092.0,0.021253896596367523,0.0006431721698308686,1,,sideband_right,409–423
D2_20260823_0835_Linac3,D2_20260823_0835_Linac3,1715,51266.676,97,404,388,191.0,764.0,1.9690721649484537,5020.0,0.09791935798607267,2997.8666666666663,0.05847593213702145,2022.1333333333337,0.039443425849051215,0.0017466032145349141,1,,sideband_right,405–419
d1_20260823_1509_Linac3,d1_20260823_1509_Linac3,2162,23286.251,98,410,394,191.0,764.0,1.9390862944162437,793.0,0.034054429800657905,0.0,0.0,793.0,0.034054429800657905,0.001209308260082632,1,,sideband_right,411–425
D1_20260823_1510_Linac3,D1_20260823_1510_Linac3,1715,23222.698,96,401,385,191.0,764.0,1.9844155844155844,3169.0,0.13646131900780864,2366.4,0.10190030460715632,802.5999999999999,0.034561014400652325,0.00320377368799778,1,,sideband_right,402–416
